543,19
544,9
544,19
545,9
545,19
546,18
546,15
547,18
547,15
548,18
548,7
549,18
549,7
550,14
550,7
551,11
551,6
552,11
552,6
553,11
553,6
554,10
554,7
555,10
555,7
556,18
556,7
557,9
557,8
558,9
558,8
559,6
559,2
560,6
560,2
561,4
561,5
562,13
562,7
563,13
563,7
564,14
564,8
565,14
565,8
566,8
566,5
567,8
567,5
568,19
568,6
569,19
569,7
570,6
570,7
571,6
571,7
572,17
572,7
573,17
573,7
574,4
574,7
575,4
575,7
576,4
576,7
577,4
577,7
578,4
578,7
579,4
579,7
580,14
580,5
581,14
581,5
582,16
582,7
583,16
583,7
584,16
584,7
585,17
585,18
586,17
586,18
587,1
587,5
588,9
588,7
589,9
589,12
590,18
590,19
591,18
591,19
592,14
592,13
593,14
593,13
594,14
594,7
595,9
595,1
596,9
596,1
597,18
597,12
598,18
598,12
599,12
599,7
600,12
600,7
601,12
601,7
602,1
602,7
603,1
603,7
604,1
604,7
605,4
605,7
606,4
606,7
607,13
607,10
608,13
608,10
609,13
609,10
610,3
610,7
611,3
611,7
612,3
612,7
613,16
613,7
614,16
614,7
615,16
615,7
616,9
616,7
617,9
617,7
618,11
618,1
619,2
619,7
620,2
620,7
621,3
621,7
622,11
622,13
623,11
623,13
624,6
624,12
625,6
625,12
626,17
626,7
627,17
627,5
628,17
628,5
629,6
629,5
630,6
630,5
631,10
631,7
632,9
632,12
633,6
633,3
634,6
634,3
635,6
635,3
636,9
636,10
637,9
637,10
638,12
638,2
639,8
639,2
640,18
640,2
641,5
641,7
642,1
642,5
643,3
643,10
644,3
644,1
645,11
645,5
646,3
646,16
647,14
647,2
648,17
648,4
649,9
649,12
650,18
650,7
651,18
651,7
652,18
652,2
653,10
653,7
654,10
654,7
655,10
655,4
656,14
656,7
657,14
657,7
658,14
658,6
659,17
659,7
660,17
660,11
661,17
661,5
662,10
662,5
663,10
663,5
664,9
664,7
665,9
665,7
666,9
666,5
667,10
667,17
668,10
668,17
669,15
669,7
670,15
670,7
671,15
671,7
672,18
672,7
673,18
673,7
674,2
674,7
675,2
675,6
676,17
676,7
677,4
677,7
678,4
678,7
679,12
679,13
680,12
680,13
681,12
681,13
682,15
682,7
683,15
683,7
684,15
684,7
685,15
685,7
686,6
686,4
687,6
687,4
688,8
688,14
689,8
689,14
690,19
690,14
691,19
691,3
692,14
692,7
693,14
693,7
694,1
694,17
695,1
695,17
696,8
696,3
697,8
697,3
698,8
698,16
699,8
699,16
700,15
700,7
701,2
701,5
702,1
702,15
703,8
703,15
704,3
704,7
705,3
705,7
706,3
706,7
707,12
707,15
708,13
708,18
709,13
709,18
710,13
710,18
711,13
711,18
712,16
712,7
713,16
713,7
714,5
714,3
715,5
715,3
716,15
716,7
717,6
717,5
718,3
718,11
719,8
719,15
720,4
720,13
721,10
721,14
722,18
722,5
723,18
723,5
724,18
724,13
725,10
725,7
726,10
726,7
727,10
727,6
728,14
728,7
729,14
729,7
730,14
730,15
731,17
731,5
732,17
732,5
733,17
733,5
734,17
734,7
735,17
735,7
736,9
736,7
737,9
737,1
738,9
738,1
739,2
739,7
740,2
740,16
741,10
741,5
742,9
742,15
743,9
743,15
744,8
744,7
745,8
745,7
746,14
746,7
747,19
747,14
748,19
748,14
749,11
749,7
750,11
750,7
751,14
751,9
752,14
752,9
753,18
753,7
754,18
754,7
755,18
755,15
756,18
756,15
757,19
757,10
758,19
758,10
759,17
759,2
760,17
760,2
761,18
761,7
762,18
762,7
763,18
763,7
764,15
764,7
765,17
765,4
766,2
766,7
767,9
767,14
768,9
768,14
769,13
769,11
770,13
770,11
771,14
771,7
772,17
772,7
773,17
773,7
774,8
774,5
775,17
775,7
776,10
776,3
777,1
777,12
778,13
778,15
779,14
779,4
780,17
780,3
781,13
781,18
782,3
782,7
783,3
783,2
784,3
784,2
785,1
785,15
786,4
786,15
787,18
787,15
788,14
788,15
789,4
789,7
790,4
790,7
791,4
791,12
792,4
792,13
793,8
793,19
794,9
794,2
795,9
795,2
796,1
796,7
797,12
797,5
798,18
798,12
799,6
799,3
800,4
800,7
801,12
801,15
