520,191
521,16
521,147
521,191
522,94
522,111
522,155
523,94
523,111
523,155
524,151
524,189
524,222
525,151
525,189
525,222
526,151
526,153
526,189
527,90
527,166
527,212
528,90
528,166
528,212
529,109
529,151
529,152
530,109
530,151
530,152
531,68
531,90
531,146
532,66
532,87
532,162
533,66
533,87
533,162
534,66
534,87
534,162
535,74
535,195
535,218
536,74
536,195
536,218
537,129
537,195
537,218
538,66
538,83
538,109
539,83
539,109
539,189
540,20
540,120
540,193
541,20
541,91
541,120
542,20
542,120
542,193
543,128
543,177
543,193
544,128
544,177
544,193
545,128
545,177
545,193
546,20
546,81
546,132
547,20
547,81
547,132
548,20
548,91
548,122
549,20
549,91
549,122
550,1
550,109
550,144
550,148
551,5
551,85
551,112
552,5
552,85
552,112
553,5
553,85
553,112
554,73
554,83
555,162
555,227
556,20
556,187
556,218
557,163
557,189
557,222
558,163
558,189
558,222
559,85
559,112
559,161
560,85
560,112
560,161
561,100
561,204
561,226
562,115
563,115
564,174
564,189
564,195
565,174
565,189
565,195
566,35
567,35
568,2
568,185
568,186
569,2
569,185
569,222
570,78
571,78
572,30
572,167
572,200
573,30
573,167
573,200
574,25
574,57
574,160
575,25
575,57
575,160
576,25
576,57
576,160
577,100
577,120
577,146
578,100
578,120
578,146
579,100
579,120
579,146
580,16
580,74
580,89
581,16
581,74
581,89
582,76
582,171
582,222
583,76
583,171
583,222
584,76
584,172
584,222
585,20
585,155
585,158
586,20
586,155
586,158
587,111
587,182
588,117
588,161
588,193
589,120
589,163
589,193
590,43
590,146
591,43
591,146
592,29
592,31
592,218
593,29
593,31
593,218
594,68
594,74
594,146
595,26
595,193
595,214
596,26
596,193
596,214
597,86
598,6
598,86
599,21
599,107
599,126
600,21
600,107
600,126
601,21
601,107
601,126
602,92
603,92
604,92
605,4
605,197
605,201
606,4
606,197
606,201
607,48
607,50
607,81
608,48
608,50
608,81
609,48
609,50
609,81
610,109
610,147
610,214
611,109
611,147
611,214
612,109
612,147
612,214
613,142
613,169
613,171
614,169
614,171
614,195
615,92
616,74
616,120
616,163
617,74
617,186
617,213
618,95
618,154
618,182
619,83
619,144
619,146
620,83
620,144
620,146
621,109
621,149
621,162
622,87
622,90
622,117
623,87
623,90
623,117
624,36
624,83
624,133
625,36
625,83
625,133
626,144
626,155
626,176
627,73
627,89
627,162
628,36
628,89
628,162
629,16
629,120
629,222
630,16
630,120
630,222
631,50
631,62
631,223
632,73
632,193
632,210
633,73
634,73
635,92
636,48
636,193
637,48
637,193
638,88
639,88
640,88
641,36
641,132
641,146
642,36
642,132
642,217
643,211
644,202
645,85
645,151
645,162
646,133
646,202
646,211
647,88
648,158
649,38
650,18
650,121
651,18
651,121
652,18
652,121
653,17
653,101
654,17
654,101
655,17
655,101
656,135
656,205
657,135
657,205
658,13
658,135
658,205
659,19
659,72
659,124
660,19
660,72
660,124
661,16
661,60
662,48
662,60
663,48
663,60
664,26
664,56
664,164
665,56
665,161
666,26
666,56
666,164
667,112
667,147
667,214
668,112
668,147
668,214
669,52
669,196
670,52
670,196
671,52
671,196
672,64
672,155
673,64
673,155
674,87
674,109
674,157
675,87
675,109
675,157
676,59
677,81
677,89
677,122
678,25
678,81
678,89
678,132
679,117
680,117
681,181
682,8
682,68
683,8
683,68
684,194
684,213
685,194
685,213
686,27
686,81
686,190
687,27
687,81
687,190
688,123
688,170
688,206
689,123
689,170
689,206
690,1
690,128
690,129
691,1
691,128
691,129
692,105
693,105
694,41
694,154
694,173
695,41
695,154
695,173
696,188
696,189
697,148
697,188
698,145
698,172
699,145
699,172
700,30
700,125
701,95
701,109
701,213
702,19
702,124
702,126
703,21
703,189
704,63
704,74
704,155
705,63
705,74
705,155
706,63
706,74
706,155
707,101
707,132
708,57
708,67
708,116
709,57
709,67
709,116
710,57
710,84
710,124
711,57
711,84
711,124
712,76
712,122
712,189
713,76
713,122
713,189
714,57
714,81
714,201
715,57
715,81
715,201
716,46
717,33
718,9
718,130
719,21
720,101
721,218
722,98
722,121
723,98
723,121
724,98
724,121
725,17
725,85
726,17
726,85
727,17
727,85
728,97
728,205
729,97
729,205
730,97
730,205
731,89
731,124
731,167
732,89
732,124
732,167
733,89
733,162
733,167
734,1
734,178
734,188
735,1
735,178
735,188
736,193
737,11
738,92
739,5
739,75
739,87
740,5
740,75
740,87
741,32
742,71
742,164
742,194
743,71
743,164
743,194
744,89
744,183
744,216
745,89
745,117
745,152
745,183
745,216
746,156
747,95
747,106
747,146
748,95
748,106
748,146
749,83
749,122
749,180
750,83
750,122
750,180
751,218
751,219
752,218
752,219
753,27
753,91
754,27
754,91
755,43
755,77
755,141
756,43
756,77
756,141
757,28
757,119
758,28
758,119
759,30
759,53
759,90
760,53
760,90
760,214
761,91
761,119
761,194
762,91
762,119
762,194
763,91
763,138
763,194
764,52
764,116
764,209
765,83
765,196
765,201
766,36
766,143
767,224
768,45
769,154
769,220
770,154
770,220
771,82
771,212
772,12
773,140
774,165
775,24
776,163
777,86
777,94
777,189
778,37
779,34
779,188
779,226
780,15
780,22
780,155
781,184
782,18
782,120
782,176
783,18
783,120
783,176
784,18
784,120
784,176
785,44
785,201
786,136
786,201
787,65
787,201
788,108
788,201
789,212
790,189
791,58
792,159
793,14
794,14
795,14
796,14
797,14
798,14
799,14
800,134
801,175
